time,ac-x,ac-y,ac-z,gyr-x,gyr-y,gyr-z
2020-02-12 13:31:08.782,1.648682,3.649414,1.120605,77.117920,31.311033,42.480465
2020-02-12 13:31:08.784,1.596436,3.310059,0.926514,50.598141,72.052002,45.989986
2020-02-12 13:31:08.787,1.532227,3.128906,0.755127,49.468990,83.038322,58.776852
2020-02-12 13:31:08.789,1.489990,3.094238,0.672119,52.673336,75.134277,74.707031
2020-02-12 13:31:08.792,1.513428,3.114746,0.653809,53.710934,59.661861,78.491211
2020-02-12 13:31:08.795,1.570068,3.112061,0.679443,55.999752,48.736568,77.453613
2020-02-12 13:31:08.797,1.613281,3.061035,0.727295,63.781734,42.907711,78.979492
2020-02-12 13:31:08.800,1.680176,2.961426,0.769531,62.164303,45.623775,76.507568
2020-02-12 13:31:08.802,1.734131,2.852051,0.809570,60.333248,47.790524,78.369141
2020-02-12 13:31:08.805,1.747070,2.752686,0.843018,57.891842,55.358883,87.829582
2020-02-12 13:31:08.807,1.724854,2.672607,0.874023,51.116940,65.948486,96.069328
2020-02-12 13:31:08.809,1.668701,2.615234,0.904541,44.036861,75.653076,102.935783
2020-02-12 13:31:08.812,1.547607,2.577637,0.908447,32.684326,85.906975,111.236565
2020-02-12 13:31:08.814,1.418945,2.537598,0.865967,17.395020,94.573967,111.846916
2020-02-12 13:31:08.817,1.313721,2.470459,0.806641,8.575439,96.008293,107.940666
2020-02-12 13:31:08.819,1.215088,2.362549,0.764648,4.516602,94.238274,105.590813
2020-02-12 13:31:08.822,1.104004,2.216309,0.750000,2.410889,91.674797,107.055656
2020-02-12 13:31:08.824,0.983887,2.072510,0.750244,2.166748,89.599602,109.497063
2020-02-12 13:31:08.827,0.846191,1.954102,0.750000,1.281738,89.996330,111.175529
2020-02-12 13:31:08.829,0.697754,1.863770,0.703857,-4.211426,90.576164,109.863274
2020-02-12 13:31:08.832,0.473145,1.749023,0.462158,-19.958496,89.324944,108.612053
2020-02-12 13:31:08.835,-0.087158,1.460693,-0.115234,-79.467773,80.505363,146.057129
2020-02-12 13:31:08.837,-0.350098,1.270752,-0.405029,-68.298340,77.758789,167.480453
2020-02-12 13:31:08.840,0.020996,1.437256,-0.349365,5.615234,74.493408,85.113518
2020-02-12 13:31:08.842,0.475098,1.681885,-0.205322,20.294188,66.314697,53.955074
2020-02-12 13:31:08.845,0.744873,1.818359,-0.053467,20.294188,61.676022,57.189938
2020-02-12 13:31:08.847,0.869629,1.819580,0.029541,14.892577,56.945797,60.974117
2020-02-12 13:31:08.850,0.883789,1.711182,-0.004150,1.403808,55.847164,67.321777
2020-02-12 13:31:08.852,0.742676,1.508789,-0.194092,-20.141600,54.473873,87.860100
2020-02-12 13:31:08.854,0.533203,1.273438,-0.459717,-36.254883,60.241695,118.041985
2020-02-12 13:31:08.857,0.468262,1.160400,-0.627930,-23.712156,64.300537,121.520988
2020-02-12 13:31:08.859,0.630371,1.212158,-0.666992,-4.089355,62.744137,104.034416
2020-02-12 13:31:08.862,0.844727,1.335205,-0.664795,2.349854,56.915279,98.114006
2020-02-12 13:31:08.864,1.031494,1.450684,-0.626709,11.810302,58.929440,107.971184
2020-02-12 13:31:08.867,1.197266,1.525146,-0.540283,26.336668,59.326168,110.107414
2020-02-12 13:31:08.869,1.282227,1.554932,-0.437744,32.104492,56.640621,113.128654
2020-02-12 13:31:08.872,1.277100,1.573730,-0.339600,30.334471,53.161617,120.880119
2020-02-12 13:31:08.875,1.296143,1.584473,-0.258057,25.329588,50.689693,118.286125
2020-02-12 13:31:08.877,1.366455,1.601807,-0.151855,28.045652,52.642818,104.919426
2020-02-12 13:31:08.880,1.383301,1.627686,-0.010010,28.442381,53.314205,101.043694
2020-02-12 13:31:08.882,1.346191,1.619873,0.199707,29.052732,56.030270,94.024651
2020-02-12 13:31:08.885,1.167725,1.557617,0.399902,22.033689,53.680416,94.573967
2020-02-12 13:31:08.887,0.979248,1.408203,0.480957,-0.030518,47.637936,100.158684
2020-02-12 13:31:08.889,0.902344,1.234619,0.492188,-12.298583,50.811764,85.479729
2020-02-12 13:31:08.892,0.761719,1.106201,0.489014,-15.441894,60.363766,86.273186
2020-02-12 13:31:08.895,0.579590,1.029297,0.463135,-16.265869,69.763184,97.198479
2020-02-12 13:31:08.897,0.500000,0.981445,0.424561,-16.510010,63.171383,92.163078
2020-02-12 13:31:08.899,0.441650,0.953857,0.411621,-13.275146,58.288570,93.414299
2020-02-12 13:31:08.902,0.369873,0.942383,0.413818,-10.589599,58.197018,98.999016
2020-02-12 13:31:08.904,0.298340,0.947998,0.403564,-10.131835,64.819336,107.849113
2020-02-12 13:31:08.907,0.319580,0.946777,0.380371,-14.495849,58.319088,99.456779
2020-02-12 13:31:08.909,0.282471,0.963867,0.368652,-15.350341,59.020992,104.400627
2020-02-12 13:31:08.912,0.245117,0.974365,0.354248,-17.242432,59.661861,106.567375
2020-02-12 13:31:08.914,0.265137,0.954834,0.336182,-21.209715,54.687496,95.916740
2020-02-12 13:31:08.917,0.245361,0.943115,0.338623,-17.761230,56.121822,96.435539
2020-02-12 13:31:08.920,0.161377,0.942627,0.358643,-9.338379,55.999752,102.294914
2020-02-12 13:31:08.922,0.047363,0.926270,0.374512,-0.854492,56.549068,105.377190
2020-02-12 13:31:08.925,0.023438,0.857910,0.382813,-1.129150,49.316402,95.611565
2020-02-12 13:31:08.927,0.106934,0.763916,0.403809,-5.249023,39.337158,84.564201
2020-02-12 13:31:08.930,0.227539,0.698730,0.453857,-4.333496,30.273436,81.665031
2020-02-12 13:31:08.932,0.353760,0.660156,0.543945,7.171630,23.651121,87.005608
2020-02-12 13:31:08.934,0.385498,0.640137,0.692627,27.893064,21.728514,98.937981
2020-02-12 13:31:08.937,0.307129,0.645020,0.786865,37.628174,38.543701,118.774406
2020-02-12 13:31:08.939,0.262207,0.666260,0.753662,33.203125,63.537594,123.291008
2020-02-12 13:31:08.942,0.224609,0.726318,0.653320,25.329588,85.174553,131.134033
2020-02-12 13:31:08.944,0.157959,0.834961,0.563477,16.479492,93.963615,142.211914
2020-02-12 13:31:08.947,-0.040283,0.956543,0.508545,5.371093,104.034416,155.120850
2020-02-12 13:31:08.949,-0.446045,1.036621,0.416992,-1.586914,152.648926,191.802963
2020-02-12 13:31:08.952,-0.450684,1.078125,0.197754,-26.519773,132.232666,162.597641
2020-02-12 13:31:08.954,-0.337891,1.184814,0.007813,-39.276123,88.562004,138.458252
2020-02-12 13:31:08.957,-0.401123,1.250488,-0.278076,-62.438961,62.713619,138.854980
2020-02-12 13:31:08.960,-0.952637,1.145996,-0.559082,-101.806633,68.664551,182.525620
2020-02-12 13:31:08.962,-0.895752,1.030518,-0.380127,-45.257565,85.113518,172.180161
2020-02-12 13:31:08.965,0.065674,1.022949,-0.175781,-27.648924,58.898922,51.696774
2020-02-12 13:31:08.967,0.602539,1.144531,0.033447,-38.452148,46.630856,43.640133
2020-02-12 13:31:08.970,0.415527,1.185547,0.233643,-72.021484,30.151365,111.846916
2020-02-12 13:31:08.972,0.167480,0.905029,0.389893,-94.360344,42.694088,97.747795
2020-02-12 13:31:08.975,-0.027832,0.466309,0.391602,-99.609367,77.697754,66.558838
2020-02-12 13:31:08.977,-0.253662,0.067627,0.318848,-102.264397,94.482414,61.553951
2020-02-12 13:31:08.979,-0.481445,-0.256592,0.273438,-108.459465,96.313469,72.540283
2020-02-12 13:31:08.982,-0.586426,-0.520752,0.265137,-109.466545,86.120598,79.803467
2020-02-12 13:31:08.984,-0.659912,-0.655518,0.274902,-95.794670,80.871574,102.935783
2020-02-12 13:31:08.987,-0.713135,-0.687744,0.284912,-76.782227,80.047607,124.969475
2020-02-12 13:31:08.989,-0.747070,-0.682617,0.290283,-58.990475,80.261230,137.878418
2020-02-12 13:31:08.992,-0.783203,-0.676025,0.289795,-41.809078,83.343498,146.606445
2020-02-12 13:31:08.994,-0.822510,-0.685547,0.290283,-28.747557,87.341301,154.144287
2020-02-12 13:31:08.997,-0.881104,-0.687988,0.299805,-18.066406,89.874260,161.529526
2020-02-12 13:31:09.000,-0.943115,-0.676514,0.312744,-10.528563,88.928215,166.625961
2020-02-12 13:31:09.002,-1.014893,-0.677979,0.339600,-5.737304,84.472649,167.938217
2020-02-12 13:31:09.005,-1.097656,-0.705078,0.385498,-4.333496,79.406738,166.564926
2020-02-12 13:31:09.007,-1.171875,-0.770752,0.439941,-8.056641,73.425293,159.210205
2020-02-12 13:31:09.010,-1.261475,-0.892578,0.499268,-14.312743,71.594238,150.238037
2020-02-12 13:31:09.012,-1.373291,-1.016357,0.581055,-20.751951,66.894531,147.125244
2020-02-12 13:31:09.014,-1.450195,-1.196777,0.650635,-32.104492,69.427490,134.979248
2020-02-12 13:31:09.017,-1.562988,-1.395752,0.682617,-42.846676,78.002930,137.145996
2020-02-12 13:31:09.020,-1.677979,-1.556885,0.696045,-46.844479,81.176750,142.639160
2020-02-12 13:31:09.022,-1.753662,-1.701660,0.696533,-48.004147,81.512444,142.974854
2020-02-12 13:31:09.024,-1.826172,-1.820801,0.685547,-45.654293,79.437256,148.803711
2020-02-12 13:31:09.027,-1.911865,-1.887207,0.694824,-38.543701,74.493408,155.303955
2020-02-12 13:31:09.029,-1.979980,-1.941650,0.735107,-31.463621,69.122314,156.402588
2020-02-12 13:31:09.032,-2.027832,-2.007324,0.801025,-26.519773,61.096188,156.921387
2020-02-12 13:31:09.034,-2.068359,-2.150635,0.835449,-16.906738,66.589355,154.052734
2020-02-12 13:31:09.037,-2.198242,-2.284180,0.880615,-8.575439,70.098877,171.386703
2020-02-12 13:31:09.039,-2.297119,-2.425781,0.940918,-1.739502,70.129395,173.797592
2020-02-12 13:31:09.042,-2.428467,-2.571289,1.025146,2.319336,67.993164,181.793198
2020-02-12 13:31:09.045,-2.540039,-2.734619,1.121582,8.483887,64.178467,185.760483
2020-02-12 13:31:09.047,-2.633789,-2.934814,1.232178,16.723633,60.974117,184.905991
2020-02-12 13:31:09.050,-2.708984,-3.159424,1.391602,23.864744,51.391598,190.521225
2020-02-12 13:31:09.052,-2.740234,-3.448242,1.613281,26.214598,39.947510,185.729965
2020-02-12 13:31:09.055,-2.801025,-3.752197,1.860107,29.052732,29.205320,179.229721
2020-02-12 13:31:09.057,-2.933105,-3.960693,2.008545,46.630856,41.381832,194.610580
2020-02-12 13:31:09.059,-2.998291,-4.090088,2.046875,54.382320,53.344723,197.357162
2020-02-12 13:31:09.062,-3.074219,-4.141113,2.082520,54.931637,57.342525,206.024155
2020-02-12 13:31:09.065,-3.151123,-4.160645,2.135498,57.952877,57.037350,213.531479
2020-02-12 13:31:09.067,-3.219238,-4.177979,2.193604,59.936520,56.732174,217.895493
2020-02-12 13:31:09.069,-3.288574,-4.190430,2.259766,60.668941,54.931637,219.421371
2020-02-12 13:31:09.072,-3.369873,-4.187500,2.313965,58.532711,55.694576,218.933090
2020-02-12 13:31:09.074,-3.431396,-4.191895,2.338623,56.671139,57.708736,211.761459
2020-02-12 13:31:09.077,-3.544189,-4.175049,2.344971,54.260250,60.729977,210.510239
2020-02-12 13:31:09.079,-3.668457,-4.146240,2.345215,48.339840,58.105465,207.641586
2020-02-12 13:31:09.082,-3.763184,-4.138184,2.335938,42.327877,54.870602,195.648178
2020-02-12 13:31:09.085,-3.827393,-4.148193,2.328613,38.940430,49.255367,185.516342
2020-02-12 13:31:09.087,-3.892578,-4.159668,2.319824,35.339355,43.640133,176.269516
2020-02-12 13:31:09.090,-3.961426,-4.156006,2.297607,27.984617,40.588375,169.799789
2020-02-12 13:31:09.092,-4.008789,-4.149170,2.259521,20.935057,35.369873,160.369873
2020-02-12 13:31:09.095,-4.001953,-4.136475,2.213379,15.380858,28.900145,149.139404
2020-02-12 13:31:09.097,-3.963623,-4.109619,2.177734,12.542724,17.974854,138.366699
2020-02-12 13:31:09.100,-3.924072,-4.093262,2.125244,6.500244,12.237548,129.882813
2020-02-12 13:31:09.102,-3.842773,-4.096436,2.088867,4.364014,3.356933,118.133537
2020-02-12 13:31:09.104,-3.724365,-4.118164,2.072998,4.486084,-10.955810,102.783195
2020-02-12 13:31:09.107,-3.603027,-4.144043,2.032959,0.122070,-19.836426,92.498772
2020-02-12 13:31:09.109,-3.486816,-4.167236,1.971191,-1.800537,-23.193357,85.968010
2020-02-12 13:31:09.112,-3.347412,-4.185303,1.910889,-4.791260,-31.097410,77.087402
2020-02-12 13:31:09.114,-3.182861,-4.196777,1.852539,-5.828857,-40.161129,65.734863
2020-02-12 13:31:09.117,-3.045410,-4.201416,1.811523,-4.486084,-46.173092,58.593746
2020-02-12 13:31:09.119,-2.915039,-4.218262,1.796631,-4.364014,-54.473873,52.246090
2020-02-12 13:31:09.122,-2.802002,-4.256104,1.807617,0.030518,-60.668941,46.783443
2020-02-12 13:31:09.125,-2.741455,-4.324707,1.733887,-7.843017,-56.488033,46.508785
2020-02-12 13:31:09.127,-2.697754,-4.391846,1.605713,-10.284423,-44.097897,47.271725
2020-02-12 13:31:09.130,-2.628418,-4.433105,1.522949,-3.021240,-46.295162,45.593258
2020-02-12 13:31:09.132,-2.555664,-4.454102,1.511719,7.232666,-57.800289,42.388912
2020-02-12 13:31:09.135,-2.481445,-4.481445,1.592285,17.700195,-67.230225,36.102295
2020-02-12 13:31:09.137,-2.439209,-4.549072,1.823730,45.623775,-84.655754,28.076170
2020-02-12 13:31:09.139,-2.445557,-4.716064,1.871826,35.491943,-82.397453,21.820066
2020-02-12 13:31:09.142,-2.448486,-4.908447,1.743896,23.986814,-52.947994,6.011962
2020-02-12 13:31:09.145,-2.489014,-4.997559,1.681641,50.323483,-45.684811,10.894774
2020-02-12 13:31:09.147,-2.498047,-5.005615,1.688477,66.101074,-61.706539,12.329101
2020-02-12 13:31:09.149,-2.501221,-4.967285,1.719482,84.747307,-73.852539,8.636475
2020-02-12 13:31:09.152,-2.538574,-4.915039,1.759766,108.642570,-73.669434,5.279541
2020-02-12 13:31:09.154,-2.581787,-4.874023,1.813721,132.415771,-77.270508,-1.312256
2020-02-12 13:31:09.157,-2.575439,-4.857910,1.878906,154.510498,-88.317863,-12.298583
2020-02-12 13:31:09.159,-2.542725,-4.853760,1.973633,177.551254,-100.982658,-21.118162
2020-02-12 13:31:09.162,-2.492188,-4.854248,2.090088,194.763168,-112.823479,-24.993895
2020-02-12 13:31:09.164,-2.410645,-4.864258,2.208252,209.503159,-120.697014,-29.510496
2020-02-12 13:31:09.167,-2.340576,-4.889648,2.326660,221.862778,-120.849602,-31.341551
2020-02-12 13:31:09.170,-2.302002,-4.916992,2.452637,226.867661,-119.293205,-26.428221
2020-02-12 13:31:09.172,-2.262207,-4.950928,2.566650,225.097641,-114.898674,-22.064207
2020-02-12 13:31:09.175,-2.240479,-5.002930,2.679199,220.153793,-108.184807,-14.465331
2020-02-12 13:31:09.177,-2.241211,-5.044678,2.809570,209.869370,-101.562492,-0.732422
2020-02-12 13:31:09.180,-2.203125,-5.045654,2.924561,190.460190,-92.407219,8.178711
2020-02-12 13:31:09.182,-2.137207,-5.023682,3.005615,172.637924,-80.535881,16.265869
2020-02-12 13:31:09.184,-2.059814,-4.973145,3.075439,153.717041,-74.218750,23.223875
2020-02-12 13:31:09.187,-1.959229,-4.891113,3.131348,128.295898,-70.129395,23.986814
2020-02-12 13:31:09.189,-1.864990,-4.796631,3.183105,104.370110,-64.697266,22.766111
2020-02-12 13:31:09.192,-1.828613,-4.724854,3.236816,83.068840,-57.891842,18.798828
2020-02-12 13:31:09.194,-1.868164,-4.702881,3.297852,62.744137,-53.985592,15.014647
2020-02-12 13:31:09.197,-1.936279,-4.723633,3.358887,44.616695,-51.330563,10.528563
2020-02-12 13:31:09.199,-1.980713,-4.773926,3.371338,26.153563,-45.562740,2.990722
2020-02-12 13:31:09.202,-2.012207,-4.835449,3.333008,6.896972,-37.322998,-1.800537
2020-02-12 13:31:09.204,-2.049316,-4.876221,3.273193,-7.202148,-32.379150,-1.861572
2020-02-12 13:31:09.207,-2.057617,-4.878418,3.213623,-19.409180,-32.989502,-3.753662
2020-02-12 13:31:09.210,-2.025146,-4.866943,3.135254,-30.609129,-37.841797,-9.552002
2020-02-12 13:31:09.212,-1.968750,-4.875000,3.003418,-53.405758,-36.529541,-19.775391
2020-02-12 13:31:09.215,-1.927979,-4.857666,2.895996,-52.551266,-33.843994,-27.221678
2020-02-12 13:31:09.217,-1.915771,-4.833740,2.797607,-52.795406,-34.301758,-29.785154
2020-02-12 13:31:09.219,-1.922363,-4.828613,2.706299,-56.091305,-37.078857,-35.614014
2020-02-12 13:31:09.222,-1.899902,-4.831055,2.563232,-60.791012,-37.445068,-44.403072
2020-02-12 13:31:09.225,-1.864746,-4.831055,2.335205,-68.695068,-28.594969,-53.649899
2020-02-12 13:31:09.227,-1.859619,-4.815674,2.128662,-64.056396,-26.702879,-54.046627
2020-02-12 13:31:09.229,-1.843506,-4.775635,2.003662,-57.739254,-38.421631,-56.732174
2020-02-12 13:31:09.232,-1.793945,-4.715576,1.994629,-46.020504,-56.091305,-64.514160
2020-02-12 13:31:09.234,-1.735596,-4.635986,2.075684,-36.773682,-74.707031,-70.587158
2020-02-12 13:31:09.237,-1.673584,-4.555176,2.157715,-28.564451,-87.249748,-78.399658
2020-02-12 13:31:09.239,-1.579834,-4.491943,2.099365,-33.081055,-80.596916,-89.813225
2020-02-12 13:31:09.242,-1.489746,-4.443359,1.971191,-30.029295,-62.499996,-94.024651
2020-02-12 13:31:09.244,-1.381592,-4.386719,1.885742,-24.993895,-62.377926,-90.698235
2020-02-12 13:31:09.247,-1.205811,-4.281738,1.844971,-21.453856,-76.660156,-89.324944
2020-02-12 13:31:09.250,-0.964355,-4.129150,1.813721,-17.608643,-89.080803,-90.301506
2020-02-12 13:31:09.252,-0.715820,-3.949707,1.793701,-11.413573,-95.336906,-88.836662
2020-02-12 13:31:09.255,-0.516357,-3.765625,1.794678,-5.645751,-89.172356,-83.740227
2020-02-12 13:31:09.257,-0.388916,-3.583496,1.804688,-2.899170,-77.453613,-77.911377
2020-02-12 13:31:09.260,-0.337891,-3.398682,1.823486,5.126953,-72.601318,-73.211670
2020-02-12 13:31:09.262,-0.298584,-3.284668,1.813721,-0.610352,-72.021484,-79.315186
2020-02-12 13:31:09.264,-0.248291,-3.229736,1.767334,-9.582520,-74.035645,-89.813225
2020-02-12 13:31:09.267,-0.168457,-3.150146,1.693848,-6.042480,-79.437256,-95.092766
2020-02-12 13:31:09.270,-0.076660,-3.029785,1.601074,-4.394531,-83.618156,-91.003410
2020-02-12 13:31:09.272,0.046143,-2.861328,1.534180,4.058838,-80.993645,-83.282463
2020-02-12 13:31:09.274,0.192627,-2.633545,1.516113,19.409180,-81.939690,-69.396973
2020-02-12 13:31:09.277,0.319092,-2.363770,1.552246,33.538818,-82.641594,-53.619381
2020-02-12 13:31:09.279,0.440186,-2.093018,1.614502,48.095699,-82.702629,-42.388912
2020-02-12 13:31:09.282,0.590088,-1.866211,1.584229,39.550781,-80.169678,-39.886475
2020-02-12 13:31:09.284,0.655029,-1.601074,1.516357,28.747557,-74.249268,-36.102295
2020-02-12 13:31:09.287,0.283936,-1.194336,1.349854,21.148680,-86.761467,-2.716064
2020-02-12 13:31:09.289,-0.336670,-0.799316,0.968506,-46.569820,-98.022453,88.348381
2020-02-12 13:31:09.292,-0.275391,-0.546631,0.906250,38.574219,-56.915279,7.324218
2020-02-12 13:31:09.295,0.073730,-0.529297,0.973389,76.354980,-45.623775,-87.646477
2020-02-12 13:31:09.297,0.362549,-0.588623,0.972900,58.685299,-50.598141,-114.410393
2020-02-12 13:31:09.300,0.668457,-0.558350,0.968506,48.095699,-50.628658,-113.922112
2020-02-12 13:31:09.302,0.970703,-0.497559,0.910400,28.198240,-46.813961,-115.753166
2020-02-12 13:31:09.305,0.898682,-0.441406,0.790283,-2.319336,-60.546871,-71.777344
2020-02-12 13:31:09.307,0.783691,-0.421143,0.828613,8.575439,-77.514648,-58.654781
2020-02-12 13:31:09.309,0.716064,-0.477051,0.907715,7.537841,-80.352776,-72.906494
2020-02-12 13:31:09.312,0.625488,-0.541016,0.964600,6.530761,-78.582764,-75.347900
2020-02-12 13:31:09.314,0.549805,-0.573730,0.998291,3.570556,-78.308105,-73.577881
2020-02-12 13:31:09.317,0.507324,-0.569092,1.015137,-3.173828,-77.178955,-71.502686
2020-02-12 13:31:09.319,0.512207,-0.533203,1.017822,-8.331299,-76.660156,-68.969727
2020-02-12 13:31:09.322,0.560059,-0.479980,1.006348,-16.510010,-76.141357,-66.497803
2020-02-12 13:31:09.324,0.639160,-0.412109,0.992920,-22.125242,-79.437256,-66.680908
2020-02-12 13:31:09.327,0.739990,-0.345947,0.978027,-27.160643,-84.838860,-70.465088
2020-02-12 13:31:09.329,0.845947,-0.291992,0.962646,-32.928467,-89.050285,-76.507568
2020-02-12 13:31:09.332,0.946777,-0.237549,0.949463,-36.529541,-93.841545,-82.794182
2020-02-12 13:31:09.335,1.033203,-0.191650,0.944092,-38.879395,-100.219719,-88.439934
2020-02-12 13:31:09.337,1.101318,-0.153809,0.942871,-42.205807,-105.651848,-93.017570
2020-02-12 13:31:09.340,1.175293,-0.125977,0.929932,-46.508785,-109.436028,-99.243156
2020-02-12 13:31:09.342,1.245850,-0.097412,0.919922,-47.607418,-115.173332,-103.698723
2020-02-12 13:31:09.345,1.318848,-0.069092,0.915771,-45.776363,-119.628899,-106.933586
2020-02-12 13:31:09.347,1.379639,-0.028809,0.917725,-40.283199,-125.305168,-106.201164
2020-02-12 13:31:09.350,1.440918,0.019775,0.918945,-34.942627,-128.845215,-102.844231
2020-02-12 13:31:09.352,1.512939,0.086914,0.916504,-26.367186,-128.112793,-98.144524
2020-02-12 13:31:09.354,1.603516,0.175049,0.903076,-19.165039,-125.549309,-91.217033
2020-02-12 13:31:09.357,1.721436,0.262695,0.864746,-14.923095,-119.750969,-84.320061
2020-02-12 13:31:09.359,1.841553,0.340820,0.833252,-10.314940,-118.011467,-79.833984
2020-02-12 13:31:09.362,1.945313,0.436768,0.852295,2.227783,-122.833244,-71.502686
2020-02-12 13:31:09.364,2.041992,0.536865,0.895264,8.331299,-127.258293,-63.476559
2020-02-12 13:31:09.367,2.132568,0.637695,0.939209,9.277344,-126.922600,-58.746334
2020-02-12 13:31:09.369,2.221436,0.728516,0.966309,5.218505,-124.633781,-60.974117
2020-02-12 13:31:09.372,2.302246,0.809326,0.971680,-4.913330,-126.220695,-63.171383
2020-02-12 13:31:09.375,2.383789,0.871582,0.964355,-13.732909,-128.997803,-69.976807
2020-02-12 13:31:09.377,2.478271,0.898193,0.941406,-22.613523,-129.882813,-78.552246
2020-02-12 13:31:09.380,2.559570,0.898682,0.914551,-31.707762,-132.263184,-83.465569
2020-02-12 13:31:09.382,2.619629,0.896729,0.914795,-34.881592,-138.397217,-84.838860
2020-02-12 13:31:09.385,2.727295,0.913086,0.949707,-36.346436,-142.791748,-82.824699
2020-02-12 13:31:09.387,3.397949,0.980469,1.105957,-18.463135,-146.453857,-140.228271
2020-02-12 13:31:09.389,3.968018,0.784912,1.137207,-32.653809,-138.397217,-205.139145
2020-02-12 13:31:09.392,4.025879,0.656982,1.096191,-57.647701,-126.159660,-102.386467
2020-02-12 13:31:09.395,4.039063,0.791504,1.083252,-49.560543,-125.579826,-63.629147
2020-02-12 13:31:09.397,4.028076,0.865723,1.013916,-62.072750,-125.549309,-63.079830
2020-02-12 13:31:09.399,4.068604,0.887207,0.942627,-64.178467,-125.335686,-72.479248
2020-02-12 13:31:09.402,4.173584,0.910645,0.906982,-60.394283,-127.624504,-86.395256
2020-02-12 13:31:09.404,4.238770,0.926025,0.878418,-59.661861,-128.509521,-84.503166
2020-02-12 13:31:09.407,4.274658,0.952148,0.850586,-59.600826,-130.401611,-75.592041
2020-02-12 13:31:09.409,4.322754,1.003906,0.822021,-56.549068,-138.214111,-76.324463
2020-02-12 13:31:09.412,4.353271,1.069824,0.781250,-53.314205,-143.951416,-70.068359
2020-02-12 13:31:09.414,4.344727,1.138916,0.731201,-49.285885,-153.900146,-63.293453
2020-02-12 13:31:09.417,4.298828,1.216797,0.687744,-40.374752,-162.780746,-46.356197
2020-02-12 13:31:09.420,4.306641,1.309326,0.641846,-33.447266,-173.187241,-44.281002
2020-02-12 13:31:09.422,4.352295,1.405762,0.587646,-28.198240,-180.236801,-39.520264
2020-02-12 13:31:09.425,4.419189,1.521729,0.547363,-18.890381,-185.760483,-35.797119
2020-02-12 13:31:09.427,4.489990,1.686768,0.531006,-6.469726,-192.016586,-21.087645
2020-02-12 13:31:09.430,4.577881,1.869629,0.537109,6.835937,-196.594223,-10.986327
2020-02-12 13:31:09.432,4.690186,2.012451,0.513428,13.854980,-186.798080,-5.859375
2020-02-12 13:31:09.434,4.804199,2.170654,0.436035,12.725829,-174.163803,-0.976562
2020-02-12 13:31:09.437,4.841797,2.301025,0.358398,11.871337,-162.933334,11.199950
2020-02-12 13:31:09.439,4.825195,2.399658,0.295166,11.596679,-153.228760,23.590086
2020-02-12 13:31:09.442,4.715088,2.452637,0.240967,9.918213,-145.629883,33.843994
2020-02-12 13:31:09.444,4.493408,2.451416,0.189453,6.683349,-138.702393,49.346920
2020-02-12 13:31:09.447,4.104492,2.378418,0.165527,1.983642,-134.613037,73.638916
2020-02-12 13:31:09.449,3.565186,2.249512,0.218262,6.195068,-132.385254,104.156487
2020-02-12 13:31:09.452,2.964844,2.077881,0.324219,12.817382,-130.157471,121.612541
2020-02-12 13:31:09.454,2.371826,1.894531,0.431396,10.986327,-130.432129,125.366203
2020-02-12 13:31:09.457,1.836182,1.716309,0.521484,3.814697,-133.209229,121.154778
2020-02-12 13:31:09.460,1.387451,1.539795,0.583252,-8.605957,-130.462646,104.949944
2020-02-12 13:31:09.462,1.000488,1.399902,0.635742,-17.028809,-130.493164,95.306389
2020-02-12 13:31:09.465,0.782471,1.299561,0.643311,-29.022215,-132.873535,68.115234
2020-02-12 13:31:09.467,0.736816,1.262451,0.607178,-42.480465,-137.481689,32.592773
2020-02-12 13:31:09.470,0.803955,1.263428,0.554688,-54.412838,-139.007568,5.767822
2020-02-12 13:31:09.472,0.944336,1.275879,0.495361,-65.124512,-136.383057,-17.517090
2020-02-12 13:31:09.475,1.080566,1.297607,0.446777,-72.387695,-134.704590,-28.228758
2020-02-12 13:31:09.477,1.176025,1.301758,0.410645,-78.033447,-130.279541,-26.428221
2020-02-12 13:31:09.479,1.234619,1.282959,0.364990,-86.853020,-123.352043,-23.742674
2020-02-12 13:31:09.482,1.226563,1.264648,0.316162,-94.116203,-121.398918,-12.298583
2020-02-12 13:31:09.484,1.158936,1.249756,0.288574,-93.811028,-122.070305,4.699707
2020-02-12 13:31:09.487,1.071777,1.231689,0.289063,-87.951653,-124.969475,16.479492
2020-02-12 13:31:09.489,1.011230,1.210205,0.302490,-80.871574,-128.356934,20.294188
2020-02-12 13:31:09.492,0.988037,1.198975,0.322754,-74.340820,-132.781982,20.263670
2020-02-12 13:31:09.494,0.989502,1.195801,0.346680,-71.350098,-137.329102,19.714355
2020-02-12 13:31:09.497,1.008301,1.195557,0.439209,-62.011715,-140.258789,23.254393
2020-02-12 13:31:09.500,1.119141,1.202148,0.590820,-40.893551,-130.218506,15.655517
2020-02-12 13:31:09.502,1.299072,1.242920,0.667969,-47.363277,-125.152580,4.669189
2020-02-12 13:31:09.505,1.470459,1.287354,0.774902,-48.034664,-117.645256,5.065917
2020-02-12 13:31:09.507,1.625732,1.287598,0.997803,-34.393311,-108.398430,8.026123
2020-02-12 13:31:09.510,1.777100,1.260986,1.294434,-28.808592,-110.168449,7.293701
2020-02-12 13:31:09.512,1.860107,1.231201,1.510498,-39.703369,-106.842033,15.869140
2020-02-12 13:31:09.514,1.899170,1.217041,1.644287,-48.583981,-87.646477,27.191160
